,target,Method,GDT_TS Pearson,GDT_TS Spearman,GDT_TS Loss,GDT_TS MAE,Class,seq_len,identity_dist_category,identity_quality_category,positive_dist_category,positive_quality_category,coverage_dist_category
379,1YR0_A,P3CMQA,0.9516126527554768,0.9368315415227488,2.959999999999996,0.08149234451993309,alpha + beta,163,multi top,Mid-high,multi top,Middle,the others
380,2B5A_A,identity(%),0.460086031603161,0.4966239130567582,8.439999999999992,0.517923748917749,All alpha,77,multi top,Mid-low,the others,Low,the others
381,2B5A_A,positive(%),0.6299725337092793,0.678611542051229,8.439999999999992,0.3199150909090909,All alpha,77,multi top,Mid-low,the others,Low,the others
382,2B5A_A,coverage(%),0.3313618017516832,0.3447437975927996,11.576666666666679,0.08566821645021643,All alpha,77,multi top,Mid-low,the others,Low,the others
383,2B5A_A,DOPE,0.86648733889609,0.8837354679327248,1.9399999999999973,,All alpha,77,multi top,Mid-low,the others,Low,the others
384,2B5A_A,SOAP,0.6067502725785295,0.6459853364212582,1.2900000000000023,,All alpha,77,multi top,Mid-low,the others,Low,the others
385,2B5A_A,ProQ3D,0.8043530901597551,0.7984803115194176,7.46,0.13954353333333336,All alpha,77,multi top,Mid-low,the others,Low,the others
386,2B5A_A,SBROD,0.4959362018197789,0.4877952614841575,8.760000000000002,,All alpha,77,multi top,Mid-low,the others,Low,the others
387,2B5A_A,DeepAccNet,0.8025657515189474,0.8099281376909012,0.0,0.26001999739583337,All alpha,77,multi top,Mid-low,the others,Low,the others
388,2B5A_A,DeepAccNet-Bert,0.8925608774287869,0.882821442813649,0.0,0.16153855208333334,All alpha,77,multi top,Mid-low,the others,Low,the others
389,2B5A_A,P3CMQA,0.8920143951766449,0.8847846506188867,0.0,0.09243655633767446,All alpha,77,multi top,Mid-low,the others,Low,the others
390,2BWJ_A,identity(%),0.6637797287257815,0.6048846745173998,0.546000000000002,0.2952049444444444,alpha + beta,192,the others,Mid-low,the others,Middle,the others
391,2BWJ_A,positive(%),0.6432244988222157,0.5085476966494693,0.546000000000002,0.10946961111111113,alpha + beta,192,the others,Mid-low,the others,Middle,the others
392,2BWJ_A,coverage(%),0.5965023898444947,0.6510304900445277,14.663428571428561,0.29045477777777773,alpha + beta,192,the others,Mid-low,the others,Middle,the others
393,2BWJ_A,DOPE,0.4393416227362999,0.5034448077196824,15.759999999999996,,alpha + beta,192,the others,Mid-low,the others,Middle,the others
394,2BWJ_A,SOAP,0.3247343185813012,0.4173430528769123,15.759999999999996,,alpha + beta,192,the others,Mid-low,the others,Middle,the others
395,2BWJ_A,ProQ3D,0.39578175502483,0.4571473610956604,15.759999999999996,0.08530295333333332,alpha + beta,192,the others,Mid-low,the others,Middle,the others
396,2BWJ_A,SBROD,0.6333086926640401,0.6611845171142104,17.06,,alpha + beta,192,the others,Mid-low,the others,Middle,the others
397,2BWJ_A,DeepAccNet,0.5442732496049126,0.5927371966978638,16.02,0.12927826562499997,alpha + beta,192,the others,Mid-low,the others,Middle,the others
398,2BWJ_A,DeepAccNet-Bert,0.34503603821456796,0.3994165531429942,17.06,0.04502550520833332,alpha + beta,192,the others,Mid-low,the others,Middle,the others
399,2BWJ_A,P3CMQA,0.3608251356023872,0.36123047825395016,16.02,0.15282113551266988,alpha + beta,192,the others,Mid-low,the others,Middle,the others
400,2C21_A,identity(%),0.8978155761914111,0.8448416231631137,3.049999999999997,0.3540790215827338,alpha + beta,139,the others,Mid-low,the others,Middle,the others
401,2C21_A,positive(%),0.8911449240955004,0.8217820576626407,3.049999999999997,0.20252026858513186,alpha + beta,139,the others,Mid-low,the others,Middle,the others
402,2C21_A,coverage(%),0.28455658357533176,0.48987136573267387,30.262857142857136,0.2152734964028777,alpha + beta,139,the others,Mid-low,the others,Middle,the others
403,2C21_A,DOPE,0.9221591712207989,0.9251817453561075,1.4399999999999968,,alpha + beta,139,the others,Mid-low,the others,Middle,the others
404,2C21_A,SOAP,0.9081063936545526,0.8760645093395775,1.4399999999999968,,alpha + beta,139,the others,Mid-low,the others,Middle,the others
405,2C21_A,ProQ3D,0.9014055466416785,0.8934069500272791,4.849999999999999,0.10957792000000002,alpha + beta,139,the others,Mid-low,the others,Middle,the others
406,2C21_A,SBROD,0.8540466216527862,0.8639327796356684,1.7999999999999905,,alpha + beta,139,the others,Mid-low,the others,Middle,the others
407,2C21_A,DeepAccNet,0.9449430825414187,0.913082561248893,1.9799999999999929,0.19381628645833332,alpha + beta,139,the others,Mid-low,the others,Middle,the others
408,2C21_A,DeepAccNet-Bert,0.9487259524521477,0.9110745633965968,0.9000000000000008,0.14518184635416667,alpha + beta,139,the others,Mid-low,the others,Middle,the others
409,2C21_A,P3CMQA,0.9427531005016552,0.9194848287547116,1.9799999999999929,0.17340589536603293,alpha + beta,139,the others,Mid-low,the others,Middle,the others
410,2CNW_D,identity(%),0.5220517184616487,0.48366497394334934,6.706000000000001,0.33710951832460734,alpha / beta,191,multi top,High,multi top,High,the others
411,2CNW_D,positive(%),0.5524353939709467,0.5113536220092229,6.706000000000001,0.19742365445026175,alpha / beta,191,multi top,High,multi top,High,the others
412,2CNW_D,coverage(%),-0.41920059450526514,-0.5495548531165351,19.23128205128206,0.13866433158813266,alpha / beta,191,multi top,High,multi top,High,the others
413,2CNW_D,DOPE,0.3674631708417007,0.2671204206791859,15.580000000000005,,alpha / beta,191,multi top,High,multi top,High,the others
414,2CNW_D,SOAP,0.4723500215331739,0.4048572213257361,10.340000000000005,,alpha / beta,191,multi top,High,multi top,High,the others
415,2CNW_D,ProQ3D,0.33089739734257334,0.3245039542529371,10.340000000000005,0.13929840000000002,alpha / beta,191,multi top,High,multi top,High,the others
416,2CNW_D,SBROD,-0.12763115064676042,-0.1472208077548131,15.580000000000005,,alpha / beta,191,multi top,High,multi top,High,the others
417,2CNW_D,DeepAccNet,0.3864988129468894,0.3236274416016754,15.580000000000005,0.25592025520833334,alpha / beta,191,multi top,High,multi top,High,the others
418,2CNW_D,DeepAccNet-Bert,0.5358440514874127,0.475940360446851,15.450000000000008,0.2366998776041667,alpha / beta,191,multi top,High,multi top,High,the others
419,2CNW_D,P3CMQA,0.3963011373357888,0.2423026907922091,11.39,0.07083020764287312,alpha / beta,191,multi top,High,multi top,High,the others
420,2CYB_B,identity(%),0.9419872550401269,0.8627130823775393,2.4499999999999966,0.2684823333333333,alpha / beta,320,the others,Mid-low,the others,Middle,the others
421,2CYB_B,positive(%),0.9382733696730176,0.875315767331611,2.4499999999999966,0.08324733333333333,alpha / beta,320,the others,Mid-low,the others,Middle,the others
422,2CYB_B,coverage(%),0.7032500991655325,0.6707150002384142,10.466000000000008,0.30828849999999997,alpha / beta,320,the others,Mid-low,the others,Middle,the others
423,2CYB_B,DOPE,0.9533300579854338,0.872216236988503,3.080000000000005,,alpha / beta,320,the others,Mid-low,the others,Middle,the others
424,2CYB_B,SOAP,0.881880276151993,0.8099698114491888,6.859999999999999,,alpha / beta,320,the others,Mid-low,the others,Middle,the others
425,2CYB_B,ProQ3D,0.9695455649458342,0.8687048636932488,0.8700000000000041,0.03980773333333334,alpha / beta,320,the others,Mid-low,the others,Middle,the others
426,2CYB_B,SBROD,0.9472098328606938,0.7982231565824827,10.019999999999996,,alpha / beta,320,the others,Mid-low,the others,Middle,the others
427,2CYB_B,DeepAccNet,0.9685357274710581,0.9152800928697826,1.970000000000005,0.19297761328125,alpha / beta,320,the others,Mid-low,the others,Middle,the others
428,2CYB_B,DeepAccNet-Bert,0.9823300641627798,0.942966969310755,4.260000000000009,0.15922354427083332,alpha / beta,320,the others,Mid-low,the others,Middle,the others
429,2CYB_B,P3CMQA,0.9778586820574424,0.9338652845899917,5.600000000000005,0.09275797268009185,alpha / beta,320,the others,Mid-low,the others,Middle,the others
430,2D9Y_A,identity(%),0.34913873361360753,0.2786966774529933,6.570000000000009,0.3941664102564103,All beta,104,multi top,Mid-low,multi top,Middle,the others
431,2D9Y_A,positive(%),0.45650267859737165,0.3711624633763404,6.570000000000009,0.22326897435897441,All beta,104,multi top,Mid-low,multi top,Middle,the others
432,2D9Y_A,coverage(%),0.139489264074272,0.2503169017898857,3.993846153846148,0.25532076923076924,All beta,104,multi top,Mid-low,multi top,Middle,the others
433,2D9Y_A,DOPE,0.6627425836496612,0.7253559899079625,6.010000000000004,,All beta,104,multi top,Mid-low,multi top,Middle,the others
434,2D9Y_A,SOAP,0.503429826547578,0.44013426353675744,0.48000000000000265,,All beta,104,multi top,Mid-low,multi top,Middle,the others
435,2D9Y_A,ProQ3D,0.7839615601867316,0.7656289462967893,0.9600000000000053,0.19081978000000002,All beta,104,multi top,Mid-low,multi top,Middle,the others
436,2D9Y_A,SBROD,0.7432900759536786,0.743902746139659,3.610000000000002,,All beta,104,multi top,Mid-low,multi top,Middle,the others
437,2D9Y_A,DeepAccNet,0.6632972307355515,0.6225940434738844,0.9600000000000053,0.19193897135416668,All beta,104,multi top,Mid-low,multi top,Middle,the others
438,2D9Y_A,DeepAccNet-Bert,0.8878193577665477,0.8665154603425711,0.48000000000000265,0.13356465265287767,All beta,104,multi top,Mid-low,multi top,Middle,the others
439,2D9Y_A,P3CMQA,0.8868441576967195,0.8752824192620405,0.0,0.10389226900736491,All beta,104,multi top,Mid-low,multi top,Middle,the others
440,2DKF_A,identity(%),0.7793967726141281,0.7024607000254832,11.059999999999992,0.30182419180201087,alpha + beta,431,the others,Low,the others,Low,the others
441,2DKF_A,positive(%),0.820419132049812,0.6673337440297498,9.13100000000001,0.11197788089713842,alpha + beta,431,the others,Low,the others,Low,the others
442,2DKF_A,coverage(%),-0.21410809595452623,-0.19542645859830157,27.7825,0.38833822119102857,alpha + beta,431,the others,Low,the others,Low,the others
443,2DKF_A,DOPE,0.9119617230692904,0.8462170336127504,3.2399999999999984,,alpha + beta,431,the others,Low,the others,Low,the others
444,2DKF_A,SOAP,0.8667884840150087,0.7745260858005244,3.2399999999999984,,alpha + beta,431,the others,Low,the others,Low,the others
445,2DKF_A,ProQ3D,0.922381256229063,0.8339117647816305,3.059999999999996,0.061861853333333335,alpha + beta,431,the others,Low,the others,Low,the others
446,2DKF_A,SBROD,0.9013111692821939,0.7717489105492299,9.78,,alpha + beta,431,the others,Low,the others,Low,the others
447,2DKF_A,DeepAccNet,0.8799837256679324,0.7778126468366676,10.08,0.15641722656249998,alpha + beta,431,the others,Low,the others,Low,the others
448,2DKF_A,DeepAccNet-Bert,0.9195411317184738,0.8151207687254246,3.589999999999993,0.12653929687499998,alpha + beta,431,the others,Low,the others,Low,the others
449,2DKF_A,P3CMQA,0.9639732064996277,0.9252616285692491,3.589999999999993,0.10705921083672841,alpha + beta,431,the others,Low,the others,Low,the others
450,2DS4_A,identity(%),0.18011150764028297,-0.13791773264345067,2.211249999999998,0.36935249056603775,All beta,106,the others,Low,the others,Low,the others
451,2DS4_A,positive(%),0.18495636451950492,-0.09282472500029537,2.211249999999998,0.22878645283018864,All beta,106,the others,Low,the others,Low,the others
452,2DS4_A,coverage(%),0.3386973748227154,0.14332967126304388,15.424000000000005,0.28096197484276736,All beta,106,the others,Low,the others,Low,the others
453,2DS4_A,DOPE,0.79344036100588,0.7562197626710301,0.7099999999999995,,All beta,106,the others,Low,the others,Low,the others
454,2DS4_A,SOAP,0.41572972162318605,0.5394969332086457,8.489999999999998,,All beta,106,the others,Low,the others,Low,the others
455,2DS4_A,ProQ3D,0.48452619191198215,0.37326285455402314,0.47000000000000375,0.07380952,All beta,106,the others,Low,the others,Low,the others
456,2DS4_A,SBROD,0.662265952596902,0.5703539362120087,0.7099999999999995,,All beta,106,the others,Low,the others,Low,the others
457,2DS4_A,DeepAccNet,0.7494667218004082,0.7355383152146749,0.7099999999999995,0.2431382057291667,All beta,106,the others,Low,the others,Low,the others
458,2DS4_A,DeepAccNet-Bert,0.8757556136444677,0.7945924539354293,0.7099999999999995,0.13827817968750003,All beta,106,the others,Low,the others,Low,the others
459,2DS4_A,P3CMQA,0.8488153629399332,0.7332375109384234,0.47000000000000375,0.05855332977676391,All beta,106,the others,Low,the others,Low,the others
460,2DYK_A,identity(%),0.5527119112752032,0.5427068333581475,15.049999999999997,0.3452562691511387,alpha / beta,161,the others,Mid-low,the others,Middle,the others
461,2DYK_A,positive(%),0.6072518301462095,0.604730791120162,2.2199999999999998,0.1717432256728779,alpha / beta,161,the others,Mid-low,the others,Middle,the others
462,2DYK_A,coverage(%),0.2926424561247101,-0.02899690409828875,12.939999999999996,0.3118865879917184,alpha / beta,161,the others,Mid-low,the others,Middle,the others
463,2DYK_A,DOPE,0.7298363973800147,0.7024420549424034,0.16000000000000458,,alpha / beta,161,the others,Mid-low,the others,Middle,the others
464,2DYK_A,SOAP,0.6111796607210216,0.6244678130393136,1.0000000000000009,,alpha / beta,161,the others,Mid-low,the others,Middle,the others
465,2DYK_A,ProQ3D,0.5337401661969655,0.5229376094792062,6.659999999999999,0.08459807333333336,alpha / beta,161,the others,Mid-low,the others,Middle,the others
466,2DYK_A,SBROD,0.771419867645528,0.751291973354532,0.0,,alpha / beta,161,the others,Mid-low,the others,Middle,the others
467,2DYK_A,DeepAccNet,0.8019190362011757,0.7503676178754437,1.0000000000000009,0.20245030989583332,alpha / beta,161,the others,Mid-low,the others,Middle,the others
468,2DYK_A,DeepAccNet-Bert,0.8759782503559966,0.8981199226235749,6.159999999999998,0.14545161197916665,alpha / beta,161,the others,Mid-low,the others,Middle,the others
469,2DYK_A,P3CMQA,0.8432298819417243,0.7904640106457022,0.16000000000000458,0.11945861627991992,alpha / beta,161,the others,Mid-low,the others,Middle,the others
470,2F2H_A,identity(%),0.4212817126854706,0.383244910566505,1.871999999999996,0.5264399999999999,All beta,80,top,High,top,High,the others
471,2F2H_A,positive(%),0.5785371109531884,0.48346218483278997,1.871999999999996,0.32910666666666666,All beta,80,top,High,top,High,the others
472,2F2H_A,coverage(%),0.8760259408249456,0.4530653655759208,11.190000000000012,0.13264333333333336,All beta,80,top,High,top,High,the others
473,2F2H_A,DOPE,0.8807132545318026,0.6113217122996644,11.249999999999993,,All beta,80,top,High,top,High,the others
474,2F2H_A,SOAP,0.8093085699174192,0.7250258994707037,9.689999999999998,,All beta,80,top,High,top,High,the others
475,2F2H_A,ProQ3D,0.8802178200429469,0.6826034951739803,9.999999999999998,0.18492471333333332,All beta,80,top,High,top,High,the others
476,2F2H_A,SBROD,0.8073560695115617,0.5670671365638351,1.869999999999994,,All beta,80,top,High,top,High,the others
477,2F2H_A,DeepAccNet,0.792793473416449,0.7273944794696184,17.499999999999993,0.3283289973958334,All beta,80,top,High,top,High,the others
478,2F2H_A,DeepAccNet-Bert,0.8303128545641189,0.689041119225824,9.370000000000001,0.3133696875,All beta,80,top,High,top,High,the others
479,2F2H_A,P3CMQA,0.876335948753085,0.6999536448620253,9.689999999999998,0.23854112192605934,All beta,80,top,High,top,High,the others
480,2GH9_A,identity(%),0.7114751200150539,0.5570581861385471,4.774000000000001,0.35705379188712527,alpha / beta,378,the others,Low,multi top,Low,the others
481,2GH9_A,positive(%),0.6963850515670392,0.5212232675250016,1.881333333333357,0.1892492204585538,alpha / beta,378,the others,Low,multi top,Low,the others
482,2GH9_A,coverage(%),-0.26099625662423226,-0.19765353841049882,20.95818181818182,0.3330343915343915,alpha / beta,378,the others,Low,multi top,Low,the others
483,2GH9_A,DOPE,0.38493799852578015,0.3770095123290396,5.620000000000003,,alpha / beta,378,the others,Low,multi top,Low,the others
484,2GH9_A,SOAP,0.3387913584436659,0.32693750587900805,3.9000000000000035,,alpha / beta,378,the others,Low,multi top,Low,the others
485,2GH9_A,ProQ3D,0.5451938291883769,0.5334447511714544,0.5900000000000016,0.07385742666666666,alpha / beta,378,the others,Low,multi top,Low,the others
486,2GH9_A,SBROD,0.443208419184187,0.33716419270571624,2.0499999999999963,,alpha / beta,378,the others,Low,multi top,Low,the others
487,2GH9_A,DeepAccNet,0.6261143794924509,0.5895444104990007,2.9100000000000015,0.1974046223958333,alpha / beta,378,the others,Low,multi top,Low,the others
488,2GH9_A,DeepAccNet-Bert,0.6419172933382624,0.6488799355686155,2.9100000000000015,0.11462281770833334,alpha / beta,378,the others,Low,multi top,Low,the others
489,2GH9_A,P3CMQA,0.6188895233880465,0.6493732782661481,2.9100000000000015,0.1095106669397354,alpha / beta,378,the others,Low,multi top,Low,the others
490,2HSZ_A,identity(%),0.501847804748494,0.3173129046602308,4.121428571428565,0.3898314761904762,alpha / beta,224,the others,Low,the others,Low,the others
491,2HSZ_A,positive(%),0.6932648016465468,0.5744043842881144,2.75333333333333,0.2125100476190476,alpha / beta,224,the others,Low,the others,Low,the others
492,2HSZ_A,coverage(%),0.5249110268989403,0.2359871870648378,20.68227272727272,0.33650780952380954,alpha / beta,224,the others,Low,the others,Low,the others
493,2HSZ_A,DOPE,0.7215486233311251,0.7837856353938665,10.629999999999995,,alpha / beta,224,the others,Low,the others,Low,the others
494,2HSZ_A,SOAP,0.6121355548465016,0.5958738685095606,2.1499999999999964,,alpha / beta,224,the others,Low,the others,Low,the others
495,2HSZ_A,ProQ3D,0.8907969752243126,0.9005270807062786,2.2599999999999953,0.08677038666666667,alpha / beta,224,the others,Low,the others,Low,the others
496,2HSZ_A,SBROD,0.876313567483744,0.8961763905344926,5.0899999999999945,,alpha / beta,224,the others,Low,the others,Low,the others
497,2HSZ_A,DeepAccNet,0.7625595641843638,0.7092868617978411,2.1499999999999964,0.18604985416666667,alpha / beta,224,the others,Low,the others,Low,the others
498,2HSZ_A,DeepAccNet-Bert,0.9144918637493102,0.9183803922495861,2.1499999999999964,0.07540695052083334,alpha / beta,224,the others,Low,the others,Low,the others
499,2HSZ_A,P3CMQA,0.9123672309414986,0.9381115676459539,5.659999999999998,0.07061223557305338,alpha / beta,224,the others,Low,the others,Low,the others
500,2I2Y_A,identity(%),-0.3595929394283553,-0.3043110045719381,14.586666666666659,0.4211438449612403,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
501,2I2Y_A,positive(%),-0.2770381631099851,-0.19889346185099915,14.586666666666659,0.2494765581395349,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
502,2I2Y_A,coverage(%),0.33653099724765767,0.35948586099527613,6.980909090909082,0.15001906976744186,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
503,2I2Y_A,DOPE,0.5871382416903747,0.5702519935098939,5.24,,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
504,2I2Y_A,SOAP,0.5247290237807738,0.6291761179667535,4.359999999999998,,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
505,2I2Y_A,ProQ3D,0.5285353076679845,0.6129364578171781,4.949999999999999,0.11631376666666668,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
506,2I2Y_A,SBROD,0.7098960640567044,0.5785505647789684,6.399999999999995,,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
507,2I2Y_A,DeepAccNet,0.696789993505291,0.7496174387465334,2.62,0.21722842447916665,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
508,2I2Y_A,DeepAccNet-Bert,0.8439584725861526,0.8310585304849296,4.359999999999998,0.12878766927083332,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
509,2I2Y_A,P3CMQA,0.7400194798075157,0.5575533653784769,5.24,0.06857489321708679,alpha + beta,86,multi top,Mid-high,multi top,Middle,the others
510,2MR9_A,identity(%),0.35353842916952616,0.4277118329361824,11.36999999999999,0.519238888888889,All alpha,40,the others,Mid-low,the others,Low,the others
511,2MR9_A,positive(%),0.5291484941030657,0.5201796808631131,4.845238095238102,0.32312777777777774,All alpha,40,the others,Mid-low,the others,Low,the others
512,2MR9_A,coverage(%),0.5862747649893832,0.6709285802446339,1.1872727272727257,0.08937222222222224,All alpha,40,the others,Mid-low,the others,Low,the others
513,2MR9_A,DOPE,0.7025419949692473,0.7096134682716551,1.2399999999999967,,All alpha,40,the others,Mid-low,the others,Low,the others
514,2MR9_A,SOAP,0.2764920218015487,0.1679377616651912,1.2399999999999967,,All alpha,40,the others,Mid-low,the others,Low,the others
515,2MR9_A,ProQ3D,0.6117671698772613,0.5164450787560729,0.6199999999999983,0.18599345555555555,All alpha,40,the others,Mid-low,the others,Low,the others
516,2MR9_A,SBROD,0.40161386176003533,0.3372598294959166,4.369999999999996,,All alpha,40,the others,Mid-low,the others,Low,the others
517,2MR9_A,DeepAccNet,0.19454070860568268,0.12175380355610983,5.000000000000004,0.33587842881944446,All alpha,40,the others,Mid-low,the others,Low,the others
518,2MR9_A,DeepAccNet-Bert,0.8503877212441706,0.8121166447821447,4.369999999999996,0.12697543402777778,All alpha,40,the others,Mid-low,the others,Low,the others
519,2MR9_A,P3CMQA,0.7417167147034414,0.8444185210581978,1.870000000000005,0.08145031332704755,All alpha,40,the others,Mid-low,the others,Low,the others
520,2P6R_A,identity(%),0.7852818888191523,0.45926447269686,0.5066666666666664,0.33028687788778877,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
521,2P6R_A,positive(%),0.7261707203045822,0.47726687433407655,0.5066666666666664,0.13626368316831683,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
522,2P6R_A,coverage(%),0.2168932969256965,-0.057843498846769315,1.4731249999999974,0.29020817161716167,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
523,2P6R_A,DOPE,0.6037741576191449,0.2678092325235112,0.12999999999999678,,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
524,2P6R_A,SOAP,0.7545019847666804,0.5587293486843677,0.12999999999999678,,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
525,2P6R_A,ProQ3D,0.6545210521871285,0.3611364498831528,0.0,0.07767529333333334,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
526,2P6R_A,SBROD,0.7641437358822081,0.6038576251576301,0.25999999999999357,,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
527,2P6R_A,DeepAccNet,0.8365935878568992,0.6032343115303426,0.12999999999999678,0.2177726484375,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
528,2P6R_A,DeepAccNet-Bert,0.839823328558346,0.5917821244814834,0.12999999999999678,0.11800051302083335,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
529,2P6R_A,P3CMQA,0.8481438108320073,0.6436820267355083,0.25999999999999357,0.13114135812854766,alpha / beta,202,multi top,Mid-low,multi top,Middle,the others
530,2UUB_E,identity(%),0.5232030544801531,0.6275914744078022,8.955999999999998,0.484484024691358,alpha + beta,81,the others,Mid-low,the others,Middle,the others
531,2UUB_E,positive(%),0.626306634310793,0.6408575200345958,8.071363636363637,0.3016033662551441,alpha + beta,81,the others,Mid-low,the others,Middle,the others
532,2UUB_E,coverage(%),0.6014784856908999,0.5580746664478408,15.084285714285706,0.054037687242798345,alpha + beta,81,the others,Mid-low,the others,Middle,the others
533,2UUB_E,DOPE,0.5041102055355188,0.46423022189775753,0.0,,alpha + beta,81,the others,Mid-low,the others,Middle,the others
534,2UUB_E,SOAP,0.4019599988663854,0.38627966426805993,0.0,,alpha + beta,81,the others,Mid-low,the others,Middle,the others
535,2UUB_E,ProQ3D,0.4172778096625107,0.3887117604265898,0.9300000000000086,0.33107871333333333,alpha + beta,81,the others,Mid-low,the others,Middle,the others
536,2UUB_E,SBROD,0.5310334542460968,0.4825365901645909,0.30999999999999917,,alpha + beta,81,the others,Mid-low,the others,Middle,the others
537,2UUB_E,DeepAccNet,0.26301187623824873,0.22828115481678074,0.0,0.4084336171875,alpha + beta,81,the others,Mid-low,the others,Middle,the others
538,2UUB_E,DeepAccNet-Bert,0.5179795271571043,0.49983773215949684,0.0,0.38133563541666665,alpha + beta,81,the others,Mid-low,the others,Middle,the others
539,2UUB_E,P3CMQA,0.5661885482645461,0.5873811838637776,0.30999999999999917,0.16648471974627174,alpha + beta,81,the others,Mid-low,the others,Middle,the others
540,2UUB_Q,identity(%),0.8454110361259061,0.5116158760292449,1.7839999999999856,0.3095877435897436,All beta,104,multi top,High,multi top,High,multi top
541,2UUB_Q,positive(%),0.8473924259646731,0.5424621946837848,1.3960000000000083,0.1788185128205128,All beta,104,multi top,High,multi top,High,multi top
542,2UUB_Q,coverage(%),0.7068203214229598,0.3241390698356423,1.3960000000000083,0.10249615384615386,All beta,104,multi top,High,multi top,High,multi top
543,2UUB_Q,DOPE,0.7568197530446028,0.5884722316569192,0.47999999999999154,,All beta,104,multi top,High,multi top,High,multi top
544,2UUB_Q,SOAP,0.35485008921312877,0.536777080880325,15.149999999999997,,All beta,104,multi top,High,multi top,High,multi top
545,2UUB_Q,ProQ3D,0.6911576136065298,0.5313392297202403,2.410000000000001,0.17632474666666667,All beta,104,multi top,High,multi top,High,multi top
546,2UUB_Q,SBROD,0.36941066072824663,0.4311604256147672,26.93,,All beta,104,multi top,High,multi top,High,multi top
547,2UUB_Q,DeepAccNet,0.695563827997268,0.6375815908741475,1.4499999999999957,0.26857240755208334,All beta,104,multi top,High,multi top,High,multi top
548,2UUB_Q,DeepAccNet-Bert,0.7673532504982061,0.7956358442018197,22.599999999999998,0.11141176302083333,All beta,104,multi top,High,multi top,High,multi top
549,2UUB_Q,P3CMQA,0.8524956275031719,0.7326428604351645,2.410000000000001,0.03257079873243968,All beta,104,multi top,High,multi top,High,multi top
550,2V2F_F,identity(%),0.917705195623501,0.5391012269134632,1.077499999999998,0.3040427777777778,alpha + beta,384,multi top,High,multi top,High,the others
551,2V2F_F,positive(%),0.920120727241915,0.5485860401238918,2.1399999999999975,0.1601035,alpha + beta,384,multi top,High,multi top,High,the others
552,2V2F_F,coverage(%),0.5013024523928213,0.38255602619948764,2.1399999999999975,0.3251238888888888,alpha + beta,384,multi top,High,multi top,High,the others
553,2V2F_F,DOPE,0.8710911312873415,0.7859829568800438,2.6599999999999957,,alpha + beta,384,multi top,High,multi top,High,the others
554,2V2F_F,SOAP,0.8756419478716274,0.5211195375759913,2.32,,alpha + beta,384,multi top,High,multi top,High,the others
555,2V2F_F,ProQ3D,0.9471680084786599,0.8131028004336142,0.48000000000000265,0.10795849333333336,alpha + beta,384,multi top,High,multi top,High,the others
556,2V2F_F,SBROD,0.8745060755542033,0.6957049750776093,2.1199999999999997,,alpha + beta,384,multi top,High,multi top,High,the others
557,2V2F_F,DeepAccNet,0.9694589322283912,0.8644647181245777,2.6599999999999957,0.24584751953125003,alpha + beta,384,multi top,High,multi top,High,the others
558,2V2F_F,DeepAccNet-Bert,0.9826674611784051,0.9216760053097692,2.6599999999999957,0.16680585536172945,alpha + beta,384,multi top,High,multi top,High,the others
559,2V2F_F,P3CMQA,0.9795856642253468,0.9193667858674754,1.639999999999997,0.11241621365642548,alpha + beta,384,multi top,High,multi top,High,the others
560,2V90_C,identity(%),0.6455570889057309,0.6845506591409818,5.613333333333337,0.4198484229390681,All beta,93,the others,Mid-low,the others,Middle,the others
561,2V90_C,positive(%),0.6433322716069051,0.6463179370417675,5.613333333333337,0.25719609318996417,All beta,93,the others,Mid-low,the others,Middle,the others
562,2V90_C,coverage(%),0.5781633435993043,0.4791290285884072,10.71428571428571,0.13434512544802868,All beta,93,the others,Mid-low,the others,Middle,the others
563,2V90_C,DOPE,0.8378878591729321,0.7582597603316718,4.61999999999999,,All beta,93,the others,Mid-low,the others,Middle,the others
564,2V90_C,SOAP,0.8124975115610626,0.8672671157453324,1.3599999999999945,,All beta,93,the others,Mid-low,the others,Middle,the others
565,2V90_C,ProQ3D,0.8578350808132642,0.7447507882276553,5.709999999999993,0.13587897333333335,All beta,93,the others,Mid-low,the others,Middle,the others
566,2V90_C,SBROD,0.8251829969737158,0.7928868398472732,4.61999999999999,,All beta,93,the others,Mid-low,the others,Middle,the others
567,2V90_C,DeepAccNet,0.8577806885970668,0.8684323459163878,5.979999999999997,0.23972111979166666,All beta,93,the others,Mid-low,the others,Middle,the others
